Clade,sample_id,its2_count,species,region,ASV1236,ASV0421,ASV0691,ASV0899,ASV1004,ASV1041,ASV1058,ASV12542,ASV1294,ASV13113,ASV1318,ASV2269,ASV2542,ASV2660,ASV2737,ASV2840,ASV3053,ASV3077,ASV3134,ASV3140,ASV3579,ASV6119,ASV7557,ASV8422,ASV1086,ASV1310,ASV15750,ASV16905,ASV2033,ASV2089,ASV2127,ASV2725,ASV2804,ASV3075,ASV3327,ASV3342,ASV3532,ASV3600,ASV4013,ASV4136,ASV4195,ASV4407,ASV4717,ASV6794,ASV8324,ASV8981,ASV9859,ASV0936,ASV12683,ASV1293,ASV13055,ASV17063,ASV2228,ASV2769,ASV2803,ASV2896,ASV3062,ASV3107,ASV3265,ASV3666,ASV4497,ASV6914,ASV0576,ASV0673,ASV0772,ASV0862,ASV0898,ASV0910,ASV0964,ASV10059,ASV10263,ASV1088,ASV1101,ASV1183,ASV11956,ASV12774,ASV1321,ASV13793,ASV14482,ASV15483,ASV2062,ASV2132,ASV2413,ASV2490,ASV2594,ASV2822,ASV2863,ASV2910,ASV2980,ASV3307,ASV3474,ASV3502,ASV4236,ASV4842,ASV4894,ASV5290,ASV5501,ASV5795,ASV5987,ASV6267,ASV6862,ASV7145,ASV7673,ASV7789,ASV7809,ASV8002,ASV8205,ASV9155,ASV9221,ASV9311,ASV9557,ASV9936,ASV1445,ASV4232,ASV6479,ASV0142,ASV0378,ASV1122,ASV0123,ASV2064,ASV4459,ASV0448,ASV0397,ASV0485,ASV1566,ASV1365,ASV1065,ASV0722,ASV12660,ASV0223,ASV0229,ASV0877,ASV0983,ASV0626,ASV4146,ASV4175,ASV2082,ASV2272,ASV2245,ASV0590,ASV0217,ASV0416,ASV1056,ASV7777,ASV0455,ASV0604,ASV6100,ASV11359,ASV6604,ASV5004,ASV1483,ASV9773,ASV4059,ASV1193,ASV4610,ASV0742,ASV1502,ASV0195,ASV1213,ASV1648,ASV6984,ASV0396,ASV4297,ASV2622,ASV3512,ASV2411,ASV2291,ASV0807,ASV1292,ASV1035,ASV0070,ASV0255,ASV0057,ASV0077,ASV0625,ASV2464,ASV1315,ASV2673,ASV2161,ASV0337,ASV7680,ASV0611,ASV3118,ASV1284,ASV0889,ASV4649,ASV1108,ASV0738,ASV0473,ASV0598,ASV0429,ASV1549,ASV1203,ASV4532,ASV0274,ASV0163,ASV1298,ASV9424,ASV0412,ASV0284
0,SFAR-R1-20,8727,S,FAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4556704539148342,0,0,0.4556704539148342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9119317741929036,0,0,0,0,0,0,-0.3365676292893416,0,-1.4351799179574516,0,0,1.3256208485302876,0,0,0,0,0,0,0,0,0,-0.9496721021757506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7164871572172995,0,0,0,0,0,0,-2.2618584911419193,0,0,0,0,0,0,0.9455229543005466,0,0,0,0,0,0,0,0,0.9962380468795624,0,0,0,0
0,SFAR-R4-4,14223,S,FAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SMAQ-R1-5,1874,S,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5291464780755439,-0.6340043317301367,0.4973977797609641,0.46460795693797285,0,0,0,0,0,-0.8571478830443464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PMAQ-R2-4,562,P,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08563586030368509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08563586030368509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PWAJ-R2-7,762,P,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4489707966029792,0,0,0,0,0,0,0,0,0,0,-0.4489707966029792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PWAJ-R2-14,16821,P,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5969284387636424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2684243717916064,0,0,0,-0.021564293860080408,0,0,0,0,0,-0.8482428670445485,0.06804786482960656,0,0,0,0,0,-0.19146333065547783,0,0,0,0,0,0,0,0,0,0.7023545453666182,0,-0.4915679231058161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4639435219216206,0,0,0,0.4045201014508195,0,0,0,0,0,0,0,0,1.8308197971844091,-0.3518059807306573,0,1.5299796401551173,-1.8778622842257067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3518059807306573,0,0,0,0,0
1,PDOG-R2-22,28,P,DOG,1.662997553930163,1.1981090253511972,0.7074861089027262,0.8424054268020971,0.3020210007945616,-0.05465394314417038,0.09949673668308767,-0.39112617976538333,0.9612666296788257,-0.39112617976538333,1.5595345720485279,-0.05465394314417038,0.782387417075844,-0.9019518035313743,-1.227374203966002,0.09949673668308767,0.2681194491188803,-0.9591102173713226,-0.9591102173713226,1.3609680330702405,-1.227374203966002,-0.9591102173713226,-0.32658765862781225,-1.227374203966002,2.2737845286762086,-0.460119051252335,-2.693711272759429,-2.693711272759429,-0.42502773144106465,1.61484821003258,0.5384097788587923,-0.26596303681137723,-1.1532662318122804,-0.07875149472323084,-0.26596303681137723,0.9172066398847951,-0.460119051252335,-1.1532662318122804,-0.07875149472323084,0.9172066398847951,0.42718414374856817,-0.07875149472323084,-0.42502773144106465,-0.42502773144106465,-0.42502773144106465,-2.693711272759429,-0.8478845822610985,1.177489738148462,-1.3944282886291681,2.4420871642908324,-1.5950989840913192,-1.0842733603253287,1.9665782124497415,-1.5950989840913192,-1.0842733603253287,-1.3944282886291681,-0.49648669542320967,-0.49648669542320967,0.47035631561377667,-1.5950989840913192,-1.5950989840913192,-1.5950989840913192,0.9261753098675554,0.11969944400060717,-1.3074169116395384,1.2890808035569243,1.2828502538062878,-0.7478011237041158,1.2952727738048448,-1.3074169116395384,-0.614269731079593,0.23302812930761085,-0.23697549993812528,3.25779895884152,-0.7478011237041158,-1.489738468433493,-0.031123445733976407,-1.0197348391877576,-1.489738468433493,-2.000564092199484,0.7926439172430335,-0.7012811080692227,-0.7965912878735479,0.3665595219321327,-2.000564092199484,-0.20880462297142888,0.9261753098675554,-2.000564092199484,1.8097952594521622,0.9081568043648778,-0.6568293454983891,-0.5342270234060567,-0.1287619152978925,-0.5734477365593382,-1.0197348391877576,-0.7012811080692227,-1.0197348391877576,-1.489738468433493,-0.18140564878331444,-0.1287619152978925,-0.18140564878331444,-0.614269731079593,-1.0197348391877576,-1.3074169116395384,-1.8464134123722256,-0.7478011237041158,-1.489738468433493,-2.000564092199484,-1.3074169116395384,-0.3583363569423925,-0.6568293454983891,-0.18140564878331444,-0.460119051252335,-1.3074169116395384,-1.227374203966002,1.9442487360516534,1.2765806407926927,-0.7965912878735479,2.121179444210731,-1.227374203966002,-1.0842733603253287,3.342567290138345,3.2143716654095016,2.6533962579580397,-0.5342270234060567,-0.5734477365593382,1.5306864177108697,2.7341712981432513,-1.3944282886291681,3.7273688426890006,3.890158885106967,-1.227374203966002,1.92140924408183,-1.1532662318122804,-0.9591102173713226,-1.489738468433493,1.5689686042818867,-1.1532662318122804,-1.712882019747703,0.9783610630381263,1.7331293777042447,2.186562203473583,-1.5950989840913192,-1.227374203966002,4.302054883545422,-0.9591102173713226,-1.5950989840913192,-0.6568293454983891,-1.712882019747703,-1.712882019747703,-1.712882019747703,-2.1828856489934383,-0.20880462297142888,-1.1532662318122804,-0.7965912878735479,-1.0197348391877576,-1.489738468433493,3.173700625678574,1.5306864177108697,-1.3074169116395384,-0.8478845822610985,1.7130079745048237,-0.07875149472323084,-0.23697549993812528,-0.42502773144106465,0.9698503733702175,1.098025566794215,0.7074861089027262,1.3609680330702405,0.8711155326845281,5.179632709818149,2.986461336257638,3.192392758690727,5.100425207690719,2.166101131602243,0.5643852652620529,-0.614269731079593,-0.18140564878331444,-0.7478011237041158,2.43025270664383,-0.42502773144106465,-1.489738468433493,-0.5342270234060567,0.7074861089027262,-0.39112617976538333,-1.712882019747703,-0.5342270234060567,0.9438748869669569,1.3724624124959757,0.09949673668308767,-0.7965912878735479,-0.10344410731360254,1.163503496173722,-1.489738468433493,1.6457557474956568,0.8424054268020971,1.0904783611588318,-0.7012811080692227,1.4441184014024104,1.7410659272999816
0,PKAU-R1-25,15969,P,KAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020865446764564144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16746892095643995,0,0,0,0,0,0,0,0,0.06614593022506554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4434401613665333,0,-0.16746892095643995,0,0,0,0,0,0,-0.11617562656888936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8770761464413943,-0.9146833227866606,0,0,0,0
1,PWAJ-R3-17,63,P,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SMAQ-R2-22,8430,S,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SYAN-R1-9,6616,S,YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685031222586927,-0.006627718540605176,0,0,0,0,0,0.27100401805767405,-0.0685031222586927,0,-0.7831565080396015,0,0,0,-0.5864462137935473,0,-0.2050786572644432,0,0,0.27100401805767405,0,0,0,0,0,0,0,0,0,0,0,-0.11198823419843151,0,0,0,0.7160782642608847,0,0,0,0,0,0,0,0,0,0,0,0,1.6265267205108112,-0.2810645642423655,0,1.7917762934061185,-1.14606200172897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8276082706104351,0,0,0,0,0,-0.7831565080396015,0,0,0,-0.48466351948360487,0.6764691261658387
1,SWAJ-R3-21,88,S,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,SKAU-R3-33,10775,S,KAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3166135209774046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037227221725452786,-0.34532362685983564,-0.2093679906238064,0.8340779167355947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PMAQ-R2-38,12284,P,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PYAN-R3-9,14789,P,YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SMAQ-R1-4,1419,S,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5621329845234095,0,0.9419444122528642,0,0,0,0,0,-0.3798114277294551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PWAJ-R3-28,356,P,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SWAJ-R4-10,2341,S,WAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,SYAN-R1-12,7443,S,YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2809621087251961,0,0,0,0,0.24966614233697415,0,0,0,0,0,0,-0.2481722859022053,0.3251736948451196,0,0,0,0,-1.0431021607720932,0,0,-1.484934913051132,0,0,0.3608917774471987,0,0,0,0,0,-0.9741092892851415,0,0,0,0,0,-1.484934913051132,0,0,-1.0431021607720932,1.0452283283249892,-0.7377205112209113,0,0,-0.463283665519151,-0.5041056600394058,0,0,0,0,0,-0.6376370526639286,0,2.607556080521646,0.6353286231489585,-0.31486366040087743,2.625938951122179,-0.6864272168333607,0,0,0,-1.8904000211592966,0,0,0,0,0,0,0,0,0,1.0452283283249892,0,0,0,0,0,0.10203014353090945,0,0,0,1.6505593028780172,1.14615424691495
0,PYAN-R3-10,14612,P,YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PYAN-R1-6,15649,P,YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1536824390745548,0,-0.07684121953727763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07684121953727763,0,0,0,0,0,0,0,0,0,0,0
0,PKAU-R2-10,18727,P,KAU,0,0.35844331838662535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32945578151337296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4051452738747336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3866141953533213,0,0,0,0,-1.4921566508643633,0.2530828027287986,0,0,0,0,0,0,0.6638249679378068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.182001722560524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0515904989465699,0.041773709061591724,0,1.100380663116002,0,0,0,0,0,0,0,-0.10586228974447298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,PMAQ-R2-21,484,P,MAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PKAU-R2-9,14842,P,KAU,0,0.5693044308933013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014643457701652096,0,-2.4656485558139707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2833269990200162,0,0,0,0,0,0,0,0,0,0,0,-0.9840440148897551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901647274172503,0.31936268642436794,0,0.9221258055160435,0,0,0,0.5300837177400206,-0.10479455469594923,0,0,-1.1847147103519067,0,0,0.669845660115179,0,-1.1847147103519067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9956449265682354,0,0,0,0,0,0,1.7567960090354457,0.8521672169091339,2.0604784228336674,1.9410706914502827,0,0,0,0,0,0,0,-1.1847147103519067,0,0,0,0,0,0,0,0,0,0.5977423662138346,0,0,0.2816223584415205,0,0,0,0,0
