ASV,seed23_run2,seed105_run3,seed12_run4
ASV3654,10,3,6
ASV3656,10,3,6
ASV3658,10,3,6
ASV3659,10,3,6
ASV3661,10,3,6
ASV3665,10,3,6
ASV3666,10,3,6
ASV3668,10,3,6
ASV3669,10,3,6
ASV3671,10,3,6
ASV3672,10,3,6
ASV3673,10,3,6
ASV3677,10,3,6
ASV3679,10,3,6
ASV3680,10,3,6
ASV3685,10,3,6
ASV3686,10,3,6
ASV3689,10,3,6
ASV3691,10,3,6
ASV3694,10,3,6
ASV3695,10,3,6
ASV3696,10,3,6
ASV3697,10,3,6
ASV3698,10,3,6
ASV3699,10,3,6
ASV3701,10,3,6
ASV3702,10,3,6
ASV3703,10,3,6
ASV3704,10,3,6
ASV3707,10,3,6
ASV3709,10,3,6
ASV3711,10,3,6
ASV3712,10,3,6
ASV3714,10,3,6
ASV3715,10,3,6
ASV3718,10,3,6
ASV3720,10,3,6
ASV3722,10,3,6
ASV3723,10,3,6
ASV3724,10,3,6
ASV3726,10,3,6
ASV3727,10,3,6
ASV3728,10,3,6
ASV3729,10,3,6
ASV3730,10,3,6
ASV3731,10,3,6
ASV3737,10,3,6
ASV3738,10,3,6
ASV3740,10,3,6
ASV3741,10,3,6
ASV3744,10,3,6
ASV3746,10,3,6
ASV3747,10,3,6
ASV3748,10,3,6
ASV3751,10,3,6
ASV3752,10,3,6
ASV3754,10,3,6
ASV3755,10,3,6
ASV3756,10,3,6
ASV3761,10,3,6
ASV3762,10,3,6
ASV3765,10,3,6
ASV3766,10,3,6
ASV3768,10,3,6
ASV3770,10,3,6
ASV3771,10,3,6
ASV3772,10,3,6
ASV3775,10,3,6
ASV3777,10,3,6
ASV3780,10,3,6
ASV3781,10,3,6
ASV3782,10,3,6
ASV3784,10,3,6
ASV3785,10,3,6
ASV3786,10,3,6
ASV3788,10,3,6
ASV3790,10,3,6
ASV3791,10,3,6
ASV3794,10,3,6
ASV3795,10,3,6
ASV3799,10,3,6
ASV3804,15,3,6
ASV3805,10,3,6
ASV3807,10,3,6
ASV3808,10,3,6
ASV3809,10,3,6
ASV3810,10,3,6
ASV3811,10,3,6
ASV3813,10,3,6
ASV3814,10,3,6
ASV3815,10,3,6
ASV3816,10,3,6
ASV3817,10,3,6
ASV3818,10,3,6
ASV3819,10,3,6
ASV3821,10,3,6
ASV3822,10,3,6
ASV3823,10,3,6
ASV3824,10,3,6
ASV3825,10,3,6
ASV3826,10,3,6
ASV3828,10,3,6
ASV3831,10,3,6
ASV3832,10,3,6
ASV3835,10,3,6
ASV3836,10,3,6
ASV3837,10,3,6
ASV3838,10,3,6
ASV3842,10,3,6
ASV3844,10,3,6
ASV3845,10,3,6
ASV3846,10,3,6
ASV3848,10,3,6
ASV3849,10,3,6
ASV3851,10,3,6
ASV3852,10,3,6
ASV3853,10,3,6
ASV3854,10,3,6
ASV3855,10,3,6
ASV3856,10,3,6
ASV3857,10,3,6
ASV3860,10,3,6
ASV3861,10,3,6
ASV3862,10,3,6
ASV3863,10,3,6
ASV3864,10,3,6
ASV3865,10,3,6
ASV3866,10,3,6
ASV3867,10,3,6
ASV3868,10,3,6
ASV3869,10,3,6
ASV3871,10,3,6
ASV3872,10,3,6
ASV3874,10,3,6
ASV3875,10,3,6
ASV3876,10,3,6
ASV3877,10,3,6
ASV3879,10,3,6
ASV3880,10,3,6
ASV3883,10,3,6
ASV3885,10,3,6
ASV3891,10,3,6
ASV3892,10,3,6
ASV3893,10,3,6
ASV3894,10,3,6
ASV3896,10,3,6
ASV3897,10,3,6
ASV3899,10,3,6
ASV3901,10,3,6
ASV3903,10,3,6
ASV3904,10,3,6
ASV3907,10,3,6
ASV3908,10,3,6
ASV3912,10,3,6
ASV3914,10,3,6
ASV3915,10,3,6
ASV3917,10,3,6
ASV3918,10,3,6
ASV3919,10,3,6
ASV3920,10,3,6
ASV3922,10,3,6
ASV3923,10,3,6
ASV3924,10,3,6
ASV3925,10,3,6
ASV3926,10,3,6
ASV3930,10,3,6
ASV3931,15,3,6
ASV3932,10,3,6
ASV3937,10,3,6
ASV3940,10,3,6
ASV3942,10,3,6
ASV3943,10,3,6
ASV3944,10,3,6
ASV3946,10,3,6
ASV3947,10,3,6
ASV3948,10,3,6
ASV3951,10,3,6
ASV3954,10,3,6
ASV3957,10,3,6
ASV3958,10,3,6
ASV3960,10,3,6
ASV3963,10,3,6
ASV3965,10,3,6
ASV3966,10,3,6
ASV3969,10,3,6
ASV3972,10,3,6
ASV3973,15,3,6
ASV3976,10,3,6
ASV3978,10,3,6
ASV3981,10,3,6
ASV3982,10,3,6
ASV3983,10,3,6
ASV3985,10,3,6
ASV3986,10,3,6
ASV3990,10,3,6
ASV3992,10,3,6
ASV3993,10,3,6
ASV3994,10,3,6
ASV3997,10,3,6
ASV3998,10,3,6
ASV4000,10,3,6
ASV4003,10,3,6
ASV4006,10,3,6
ASV4007,10,3,6
ASV4008,10,3,6
ASV4009,10,3,6
ASV4010,10,3,6
ASV4011,10,3,6
ASV4012,10,3,6
ASV4013,10,3,6
ASV4017,10,3,6
ASV4018,10,3,6
ASV4021,10,3,6
ASV4023,10,3,6
ASV4025,10,3,6
ASV4027,10,3,6
ASV4029,10,3,6
ASV4030,10,3,6
ASV4031,10,3,6
ASV4033,10,3,6
ASV4034,10,3,6
ASV4037,10,3,6
ASV4038,10,3,6
ASV4039,10,3,6
ASV4040,10,3,6
ASV4042,10,3,6
ASV4044,10,3,6
ASV4046,10,3,6
ASV4047,10,3,6
ASV4048,10,3,6
ASV4049,10,3,6
ASV4050,10,3,6
ASV4053,10,3,6
ASV4054,10,3,6
ASV4055,10,3,6
ASV4058,10,3,6
ASV4059,10,3,6
ASV4060,10,3,6
ASV4064,10,3,6
ASV4065,10,3,6
ASV4066,10,3,6
ASV4076,10,3,6
ASV4077,10,3,6
ASV4078,10,3,6
ASV4079,10,3,6
ASV4080,10,3,6
ASV4081,10,3,6
ASV4082,10,3,6
ASV4091,10,3,6
ASV4093,10,3,6
ASV4094,10,3,6
ASV4095,10,3,6
ASV4096,10,3,6
ASV4099,10,3,6
ASV4100,10,3,6
ASV4102,10,3,6
ASV4104,10,3,6
ASV4105,10,3,6
ASV4107,10,3,6
ASV4110,10,3,6
ASV4115,10,3,6
ASV4116,10,3,6
ASV4117,10,3,6
ASV4119,10,3,6
ASV4121,10,3,6
ASV4123,10,3,6
ASV4124,10,3,6
ASV4129,10,3,6
ASV4130,10,3,6
ASV4132,10,3,6
ASV4135,10,3,6
ASV4136,10,3,6
ASV4137,10,3,6
ASV4138,10,3,6
ASV4139,10,3,6
ASV4141,10,3,6
ASV4142,10,3,6
ASV4144,10,3,6
ASV4145,10,3,6
ASV4146,10,3,6
ASV4149,10,3,6
ASV4150,10,3,6
ASV4151,10,3,6
ASV4152,10,3,6
ASV4157,10,3,6
ASV4159,10,3,6
ASV4160,10,3,6
ASV4162,10,3,6
ASV4163,10,3,6
ASV4168,10,3,6
ASV4169,10,3,6
ASV4171,10,3,6
ASV4174,10,3,6
ASV4175,10,3,6
ASV4177,10,3,6
ASV4179,10,3,6
ASV4180,10,3,6
ASV4182,10,3,6
ASV4184,10,3,6
ASV4185,10,3,6
ASV4189,10,3,6
ASV4190,10,3,6
ASV4191,10,3,6
ASV4192,10,3,6
ASV4195,10,3,6
ASV4197,10,3,6
ASV4199,10,3,6
ASV4201,10,3,6
ASV4203,10,3,6
ASV4205,10,3,6
ASV4207,10,3,6
ASV4209,10,3,6
ASV4210,10,3,6
ASV4214,10,3,6
ASV4215,10,3,6
ASV4216,10,3,6
ASV4217,10,3,6
ASV4223,10,3,6
ASV4225,10,3,6
ASV4227,10,3,6
ASV4229,10,3,6
ASV4230,10,3,6
ASV4232,10,3,6
ASV4233,10,3,6
ASV4235,10,3,6
ASV4236,10,3,6
ASV4237,10,3,6
ASV4238,10,3,6
ASV4239,10,3,6
ASV4240,10,3,6
ASV4243,10,3,6
ASV4244,10,3,6
ASV4245,10,3,6
ASV4246,10,3,6
ASV4247,10,3,6
ASV4248,10,3,6
ASV4249,10,3,6
ASV4252,10,3,6
ASV4253,10,3,6
ASV4254,10,3,6
ASV4257,10,3,6
ASV4259,10,3,6
ASV4260,10,3,6
ASV4261,10,3,6
ASV4264,10,3,6
ASV4267,10,3,6
ASV4268,10,3,6
ASV4273,10,3,6
ASV4275,10,3,6
ASV4277,10,3,6
ASV4279,10,3,6
ASV4280,10,3,6
ASV4281,10,3,6
ASV4282,10,3,6
ASV4284,10,3,6
ASV4285,10,3,6
ASV4291,10,3,6
ASV4293,10,3,6
ASV4294,10,3,6
ASV4297,10,3,6
ASV4301,10,3,6
ASV4302,10,3,6
ASV4303,10,3,6
ASV4313,10,3,6
ASV4315,10,3,6
ASV4317,10,3,6
ASV4319,10,3,6
ASV4322,10,3,6
ASV4326,10,3,6
ASV4327,10,3,6
ASV4328,10,3,6
ASV4330,10,3,6
ASV4331,10,3,6
ASV4332,10,3,6
ASV4333,10,3,6
ASV4334,10,3,6
ASV4335,10,3,6
ASV4338,10,3,6
ASV4340,10,3,6
ASV4341,10,3,6
ASV4347,10,3,6
ASV4349,10,3,6
ASV4352,10,3,6
ASV4353,10,3,6
ASV4354,10,3,6
ASV4355,10,3,6
ASV4356,10,3,6
ASV4358,10,3,6
ASV4361,10,3,6
ASV4362,10,3,6
ASV4363,10,3,6
ASV4364,10,3,6
ASV4367,10,3,6
ASV4368,10,3,6
ASV4369,10,3,6
ASV4370,10,3,6
ASV4375,10,3,6
ASV4383,10,3,6
ASV4384,10,3,6
ASV4385,10,3,6
ASV4387,10,3,6
ASV4392,10,3,6
ASV4394,10,3,6
ASV4395,10,3,6
ASV4398,10,3,6
ASV4401,10,3,6
ASV4403,10,3,6
ASV4404,10,3,6
ASV4406,10,3,6
ASV4407,10,3,6
ASV4408,10,3,6
ASV4409,10,3,6
ASV4410,10,3,6
ASV4411,10,3,6
ASV4415,10,3,6
ASV4419,10,3,6
ASV4420,10,3,6
ASV4422,10,3,6
ASV4424,10,3,6
ASV4425,10,3,6
ASV4426,10,3,6
ASV4427,10,3,6
ASV4431,10,3,6
ASV4439,10,3,6
ASV4440,10,3,6
ASV4441,10,3,6
ASV4442,10,3,6
ASV4444,10,3,6
ASV4445,10,3,6
ASV4447,10,3,6
ASV4449,10,3,6
ASV4451,10,3,6
ASV4452,10,3,6
ASV4454,10,3,6
ASV4455,10,3,6
ASV4457,10,3,6
ASV4458,10,3,6
ASV4459,10,3,6
ASV4460,10,3,6
ASV4464,10,3,6
ASV4465,10,3,6
ASV4466,10,3,6
ASV4467,10,3,6
ASV4469,10,3,6
ASV4470,10,3,6
ASV4471,10,3,6
ASV4472,10,3,6
ASV4474,10,3,6
ASV4476,10,3,6
ASV4477,10,3,6
ASV4478,10,3,6
ASV4479,10,3,6
ASV4481,10,3,6
ASV4485,10,3,6
ASV4487,10,3,6
ASV4488,10,3,6
ASV4490,10,3,6
ASV4494,10,3,6
ASV4496,10,3,6
ASV4497,10,3,6
ASV4499,10,3,6
ASV4500,10,3,6
ASV4501,10,3,6
ASV4508,10,3,6
ASV4511,10,3,6
ASV4513,10,3,6
ASV4517,10,3,6
ASV4518,10,3,6
ASV4521,10,3,6
ASV4522,10,3,6
ASV4523,10,3,6
ASV4524,10,3,6
ASV4527,10,3,6
ASV4528,10,3,6
ASV4529,10,3,6
ASV4532,10,3,6
ASV4535,10,3,6
ASV4536,10,3,6
ASV4537,10,3,6
ASV4541,10,3,6
ASV4543,10,3,6
ASV4544,10,3,6
ASV4545,10,3,6
ASV4546,10,3,6
ASV4549,10,3,6
ASV4554,10,3,6
ASV4555,10,3,6
ASV4557,10,3,6
ASV4558,10,3,6
ASV4559,10,3,6
ASV4560,10,3,6
ASV4562,10,3,6
ASV4564,10,3,6
ASV4567,10,3,6
ASV4568,10,3,6
ASV4569,10,3,6
ASV4571,10,3,6
ASV4572,10,3,6
ASV4574,10,3,6
ASV4576,10,3,6
ASV4577,10,3,6
ASV4578,15,3,6
ASV4580,10,3,6
ASV4582,10,3,6
ASV4584,10,3,6
ASV4585,10,3,6
ASV4587,10,3,6
ASV4588,10,3,6
ASV4591,10,3,6
ASV4597,10,3,6
ASV4598,10,3,6
ASV4600,10,3,6
ASV4602,10,3,6
ASV4604,10,3,6
ASV4606,10,3,6
ASV4607,10,3,6
ASV4608,10,3,6
ASV4609,10,3,6
ASV4610,10,3,6
ASV4614,10,3,6
ASV4615,10,3,6
ASV4619,10,3,6
ASV4620,10,3,6
ASV4623,10,3,6
ASV4626,10,3,6
ASV4633,10,3,6
ASV4635,10,3,6
ASV4638,10,3,6
ASV4642,10,3,6
ASV4643,10,3,6
ASV4646,10,3,6
ASV4649,10,3,6
ASV4652,10,3,6
ASV4653,10,3,6
ASV4654,10,3,6
ASV4658,10,3,6
ASV4659,10,3,6
ASV4661,10,3,6
ASV4662,10,3,6
ASV4663,10,3,6
ASV4664,10,3,6
ASV4665,10,3,6
ASV4667,10,3,6
ASV4668,10,3,6
ASV4669,10,3,6
ASV4672,10,3,6
ASV4673,10,3,6
ASV4674,10,3,6
ASV4676,10,3,6
ASV4682,10,3,6
ASV4686,10,3,6
ASV4688,10,3,6
ASV4693,10,3,6
ASV4696,10,3,6
ASV4697,10,3,6
ASV4700,10,3,6
ASV4702,10,3,6
ASV4707,10,3,6
ASV4710,10,3,6
ASV4717,10,3,6
ASV4718,10,3,6
ASV4719,10,3,6
ASV4720,10,3,6
ASV4722,10,3,6
ASV4726,10,3,6
ASV4727,10,3,6
ASV4728,10,3,6
ASV4729,10,3,6
ASV4730,10,3,6
ASV4733,10,3,6
ASV4735,10,3,6
ASV4737,10,3,6
ASV4738,10,3,6
ASV4740,10,3,6
ASV4742,10,3,6
ASV4744,10,3,6
ASV4745,10,3,6
ASV4746,10,3,6
ASV4747,10,3,6
ASV4749,10,3,6
ASV4751,10,3,6
ASV4752,10,3,6
ASV4754,10,3,6
ASV4757,10,3,6
ASV4761,10,3,6
ASV4762,10,3,6
ASV4765,10,3,6
ASV4769,10,3,6
ASV4770,10,3,6
ASV4778,10,3,6
ASV4780,10,3,6
ASV4783,10,3,6
ASV4786,10,3,6
ASV4787,10,3,6
ASV4789,10,3,6
ASV4790,10,3,6
ASV4791,10,3,6
ASV4792,10,3,6
ASV4793,10,3,6
ASV4794,10,3,6
ASV4796,10,3,6
ASV4797,10,3,6
ASV4805,10,3,6
ASV4806,10,3,6
ASV4808,10,3,6
ASV4809,10,3,6
ASV4810,10,3,6
ASV4813,10,3,6
ASV4814,10,3,6
ASV4816,10,3,6
ASV4817,10,3,6
ASV4821,10,3,6
ASV4825,10,3,6
ASV4829,10,3,6
ASV4830,10,3,6
ASV4836,10,3,6
ASV4839,10,3,6
ASV4841,10,3,6
ASV4842,10,3,6
ASV4843,10,3,6
ASV4844,10,3,6
ASV4845,10,3,6
ASV4846,10,3,6
ASV4847,10,3,6
ASV4850,10,3,6
ASV4855,10,3,6
ASV4860,10,3,6
ASV4861,10,3,6
ASV4862,10,3,6
ASV4864,10,3,6
ASV4865,10,3,6
ASV4866,10,3,6
ASV4867,10,3,6
ASV4868,10,3,6
ASV4870,10,3,6
ASV4871,10,3,6
ASV4872,10,3,6
ASV4876,10,3,6
ASV4877,10,3,6
ASV4878,10,3,6
ASV4881,10,3,6
ASV4883,10,3,6
ASV4884,10,3,6
ASV4887,10,3,6
ASV4890,10,3,6
ASV4892,10,3,6
ASV4894,10,3,6
ASV4895,10,3,6
ASV4896,10,3,6
ASV4899,10,3,6
ASV4901,10,3,6
ASV4902,10,3,6
ASV4903,10,3,6
ASV4904,10,3,6
ASV4905,10,3,6
ASV4907,10,3,6
ASV4910,10,3,6
ASV4911,10,3,6
ASV4913,10,3,6
ASV4916,10,3,6
ASV4918,10,3,6
ASV4920,10,3,6
ASV4921,10,3,6
ASV4923,10,3,6
ASV4924,10,3,6
ASV4925,10,3,6
ASV4926,10,3,6
ASV4927,10,3,6
ASV4928,10,3,6
ASV4929,10,3,6
ASV4933,10,3,6
ASV4935,10,3,6
ASV4938,10,3,6
ASV4939,10,3,6
ASV4941,10,3,6
ASV4942,10,3,6
ASV4944,10,3,6
ASV4945,10,3,6
ASV4946,10,3,6
ASV4947,10,3,6
ASV4949,10,3,6
ASV4950,10,3,6
ASV4952,10,3,6
ASV4953,10,3,6
ASV4954,10,3,6
ASV4959,10,3,6
ASV4960,10,3,6
ASV4961,10,3,6
ASV4962,10,3,6
ASV4965,10,3,6
ASV4968,10,3,6
ASV4971,10,3,6
ASV4972,10,3,6
ASV4975,10,3,6
ASV4976,10,3,6
ASV4977,10,3,6
ASV4978,10,3,6
ASV4979,10,3,6
ASV4981,10,3,6
ASV4982,10,3,6
ASV4985,10,3,6
ASV4988,10,3,6
ASV4989,10,3,6
ASV4990,10,3,6
ASV4992,10,3,6
ASV4994,10,3,6
ASV4995,10,3,6
ASV4996,10,3,6
ASV4997,10,3,6
ASV4998,10,3,6
ASV5001,10,3,6
ASV5004,10,3,6
ASV5007,10,3,6
ASV5011,10,3,6
ASV5012,10,3,6
ASV5013,10,3,6
ASV5015,10,3,6
ASV5016,10,3,6
ASV5017,10,3,6
ASV5018,10,3,6
ASV5019,10,3,6
ASV5020,10,3,6
ASV5021,10,3,6
ASV5022,10,3,6
ASV5027,10,3,6
ASV5029,10,3,6
ASV5030,10,3,6
ASV5033,10,3,6
ASV5035,10,3,6
ASV5036,10,3,6
ASV5038,10,3,6
ASV5040,10,3,6
ASV5043,10,3,6
ASV5048,10,3,6
ASV5049,10,3,6
ASV5050,10,3,6
ASV5051,10,3,6
ASV5052,10,3,6
ASV5055,10,3,6
ASV5057,10,3,6
ASV5058,10,3,6
ASV5059,10,3,6
ASV5060,10,3,6
ASV5061,10,3,6
ASV5063,10,3,6
ASV5064,10,3,6
ASV5067,10,3,6
ASV5069,10,3,6
ASV5084,10,3,6
ASV5086,10,3,6
ASV5088,10,3,6
ASV5089,10,3,6
ASV5091,10,3,6
ASV5092,10,3,6
ASV5093,10,3,6
ASV5095,10,3,6
ASV5098,10,3,6
ASV5099,10,3,6
ASV5101,10,3,6
ASV5102,10,3,6
ASV5105,10,3,6
ASV5106,10,3,6
ASV5111,10,3,6
ASV5112,10,3,6
ASV5113,10,3,6
ASV5115,10,3,6
ASV5116,10,3,6
ASV5123,10,3,6
ASV5126,10,3,6
ASV5128,10,3,6
ASV5131,10,3,6
ASV5139,10,3,6
ASV5140,10,3,6
ASV5143,10,3,6
ASV5144,10,3,6
ASV5145,10,3,6
ASV5146,10,3,6
ASV5149,10,3,6
ASV5151,10,3,6
ASV5152,10,3,6
ASV5153,10,3,6
ASV5156,10,3,6
ASV5158,10,3,6
ASV5159,10,3,6
ASV5160,10,3,6
ASV5161,10,3,6
ASV5163,10,3,6
ASV5164,10,3,6
ASV5165,10,3,6
ASV5168,10,3,6
ASV5169,10,3,6
ASV5172,10,3,6
ASV5173,10,3,6
ASV5174,10,3,6
ASV5180,10,3,6
ASV5182,10,3,6
ASV5184,10,3,6
ASV5185,10,3,6
ASV5186,10,3,6
ASV5187,10,3,6
ASV5191,10,3,6
ASV5192,10,3,6
ASV5194,10,3,6
ASV5195,10,3,6
ASV5197,10,3,6
ASV5201,10,3,6
ASV5204,10,3,6
ASV5205,10,3,6
ASV5206,10,3,6
ASV5207,10,3,6
ASV5208,10,3,6
ASV5211,10,3,6
ASV5214,10,3,6
ASV5220,10,3,6
ASV5222,10,3,6
ASV5224,10,3,6
ASV5225,10,3,6
ASV5227,10,3,6
ASV5229,10,3,6
ASV5230,10,3,6
ASV5231,10,3,6
ASV5232,10,3,6
ASV5238,10,3,6
ASV5241,10,3,6
ASV5243,10,3,6
ASV5249,10,3,6
ASV5252,10,3,6
ASV5256,10,3,6
ASV5260,10,3,6
ASV5261,10,3,6
ASV5262,10,3,6
ASV5264,10,3,6
ASV5266,10,3,6
ASV5267,10,3,6
ASV5269,10,3,6
ASV5274,10,3,6
ASV5276,10,3,6
ASV5277,10,3,6
ASV5279,10,3,6
ASV5283,10,3,6
ASV5287,10,3,6
ASV5288,10,3,6
ASV5289,10,3,6
ASV5290,10,3,6
ASV5291,10,3,6
ASV5295,10,3,6
ASV5296,10,3,6
ASV5297,10,3,6
ASV5300,10,3,6
ASV5302,10,3,6
ASV5304,10,3,6
ASV5308,10,3,6
ASV5310,10,3,6
ASV5311,10,3,6
ASV5312,10,3,6
ASV5314,10,3,6
ASV5316,10,3,6
ASV5318,10,3,6
ASV5319,10,3,6
ASV5322,10,3,6
ASV5323,10,3,6
ASV5324,10,3,6
ASV5325,10,3,6
ASV5326,10,3,6
ASV5330,10,3,6
ASV5331,10,3,6
ASV5332,10,3,6
ASV5333,10,3,6
ASV5335,10,3,6
ASV5336,10,3,6
ASV5341,10,3,6
ASV5343,10,3,6
ASV5345,10,3,6
ASV5346,10,3,6
ASV5347,10,3,6
ASV5349,10,3,6
ASV5354,10,3,6
ASV5356,10,3,6
ASV5357,10,3,6
ASV5358,10,3,6
ASV5361,10,3,6
ASV5364,10,3,6
ASV5365,10,3,6
ASV5367,10,3,6
ASV5372,10,3,6
ASV5374,10,3,6
ASV5375,10,3,6
ASV5378,10,3,6
ASV5379,10,3,6
ASV5385,10,3,6
ASV5388,10,3,6
ASV5389,10,3,6
ASV5394,10,3,6
ASV5399,10,3,6
ASV5400,10,3,6
ASV5401,10,3,6
ASV5403,10,3,6
ASV5404,10,3,6
ASV5405,10,3,6
ASV5409,10,3,6
ASV5410,10,3,6
ASV5412,10,3,6
ASV5413,10,3,6
ASV5414,10,3,6
ASV5419,10,3,6
ASV5422,10,3,6
ASV5427,10,3,6
ASV5435,10,3,6
ASV5436,10,3,6
ASV5437,10,3,6
ASV5440,10,3,6
ASV5441,10,3,6
ASV5444,10,3,6
ASV5450,10,3,6
ASV5453,10,3,6
ASV5456,10,3,6
ASV5457,10,3,6
ASV5458,10,3,6
ASV5461,10,3,6
ASV5464,10,3,6
ASV5466,10,3,6
ASV5473,10,3,6
ASV5474,10,3,6
ASV5480,10,3,6
ASV5481,10,3,6
ASV5486,10,3,6
ASV5490,10,3,6
ASV5491,10,3,6
ASV5492,10,3,6
ASV5497,10,3,6
ASV5499,10,3,6
ASV5501,10,3,6
ASV5503,10,3,6
ASV5504,10,3,6
ASV5505,10,3,6
ASV5506,10,3,6
ASV5507,10,3,6
ASV5508,10,3,6
ASV5511,10,3,6
ASV5512,10,3,6
ASV5513,10,3,6
ASV5520,10,3,6
ASV5524,10,3,6
ASV5529,10,3,6
ASV5530,10,3,6
ASV5532,10,3,6
ASV5534,10,3,6
ASV5536,10,3,6
ASV5537,10,3,6
ASV5542,10,3,6
ASV5547,10,3,6
ASV5550,10,3,6
ASV5554,10,3,6
ASV5557,10,3,6
ASV5560,10,3,6
ASV5562,10,3,6
ASV5563,10,3,6
ASV5564,10,3,6
ASV5566,10,3,6
ASV5567,10,3,6
ASV5568,10,3,6
ASV5571,10,3,6
ASV5578,10,3,6
ASV5581,10,3,6
ASV5582,10,3,6
ASV5586,10,3,6
ASV5591,10,3,6
ASV5592,10,3,6
ASV5594,10,3,6
ASV5595,10,3,6
ASV5597,10,3,6
ASV5598,10,3,6
ASV5600,10,3,6
ASV5605,10,3,6
ASV5606,10,3,6
ASV5611,10,3,6
ASV5614,10,3,6
ASV5618,10,3,6
ASV5619,10,3,6
ASV5620,10,3,6
ASV5622,10,3,6
ASV5624,10,3,6
ASV5628,10,3,6
ASV5631,10,3,6
ASV5632,10,3,6
ASV5633,10,3,6
ASV5634,10,3,6
ASV5635,10,3,6
ASV5638,10,3,6
ASV5640,10,3,6
ASV5641,10,3,6
ASV5642,10,3,6
ASV5643,10,3,6
ASV5644,10,3,6
ASV5652,10,3,6
ASV5654,10,3,6
ASV5661,10,3,6
ASV5665,10,3,6
ASV5666,10,3,6
ASV5672,10,3,6
ASV5673,10,3,6
ASV5677,10,3,6
ASV5681,10,3,6
ASV5682,10,3,6
ASV5685,10,3,6
ASV5687,10,3,6
ASV5688,10,3,6
ASV5690,10,3,6
ASV5692,10,3,6
ASV5693,10,3,6
ASV5695,10,3,6
ASV5697,10,3,6
ASV5700,10,3,6
ASV5708,10,3,6
ASV5709,10,3,6
ASV5710,10,3,6
ASV5711,10,3,6
ASV5715,10,3,6
ASV5717,10,3,6
ASV5724,10,3,6
ASV5725,10,3,6
ASV5726,10,3,6
ASV5727,10,3,6
ASV5732,10,3,6
ASV5734,10,3,6
ASV5736,10,3,6
ASV5737,10,3,6
ASV5743,10,3,6
ASV5746,10,3,6
ASV5747,10,3,6
ASV5748,10,3,6
ASV5749,10,3,6
ASV5750,10,3,6
ASV5752,10,3,6
ASV5753,10,3,6
ASV5755,10,3,6
ASV5758,10,3,6
ASV5759,10,3,6
ASV5763,10,3,6
ASV5764,10,3,6
ASV5765,10,3,6
ASV5768,10,3,6
ASV5772,10,3,6
ASV5778,10,3,6
ASV5781,10,3,6
ASV5784,10,3,6
ASV5786,10,3,6
ASV5787,10,3,6
ASV5788,10,3,6
ASV5789,10,3,6
ASV5790,10,3,6
ASV5793,10,3,6
ASV5795,10,3,6
ASV5800,10,3,6
ASV5802,10,3,6
ASV5803,10,3,6
ASV5804,10,3,6
ASV5805,10,3,6
ASV5807,10,3,6
ASV5809,10,3,6
ASV5811,10,3,6
ASV5813,10,3,6
ASV5818,10,3,6
ASV5820,10,3,6
ASV5824,10,3,6
ASV5825,10,3,6
ASV5826,10,3,6
ASV5828,10,3,6
ASV5832,10,3,6
ASV5833,10,3,6
ASV5834,10,3,6
ASV5835,10,3,6
ASV5837,10,3,6
ASV5838,10,3,6
ASV5841,10,3,6
ASV5843,10,3,6
ASV5845,10,3,6
ASV5846,10,3,6
ASV5850,10,3,6
ASV5851,10,3,6
ASV5853,10,3,6
ASV5856,10,3,6
ASV5857,10,3,6
ASV5859,10,3,6
ASV5860,10,3,6
ASV5861,10,3,6
ASV5863,10,3,6
ASV5864,10,3,6
ASV5867,10,3,6
ASV5868,10,3,6
ASV5870,10,3,6
ASV5871,10,3,6
ASV5876,10,3,6
ASV5881,10,3,6
ASV5884,10,3,6
ASV5889,10,3,6
ASV5892,10,3,6
ASV5895,10,3,6
ASV5898,10,3,6
ASV5901,10,3,6
ASV5906,10,3,6
ASV5908,10,3,6
ASV5909,10,3,6
ASV5910,10,3,6
ASV5911,10,3,6
ASV5918,10,3,6
ASV5919,10,3,6
ASV5920,10,3,6
ASV5921,10,3,6
ASV5922,10,3,6
ASV5923,10,3,6
ASV5924,10,3,6
ASV5927,10,3,6
ASV5929,10,3,6
ASV5933,10,3,6
ASV5939,10,3,6
ASV5941,10,3,6
ASV5943,10,3,6
ASV5944,10,3,6
ASV5946,10,3,6
ASV5947,10,3,6
ASV5948,10,3,6
ASV5949,10,3,6
ASV5951,10,3,6
ASV5954,10,3,6
ASV5957,10,3,6
ASV5958,10,3,6
ASV5959,10,3,6
ASV5963,10,3,6
ASV5965,10,3,6
ASV5967,10,3,6
ASV5975,10,3,6
ASV5976,10,3,6
ASV5979,10,3,6
ASV5987,10,3,6
ASV5990,10,3,6
ASV5994,10,3,6
ASV5995,10,3,6
ASV5998,10,3,6
ASV5999,10,3,6
ASV6003,10,3,6
ASV6007,10,3,6
ASV6008,10,3,6
ASV6013,10,3,6
ASV6015,10,3,6
ASV6017,10,3,6
ASV6019,10,3,6
ASV6021,10,3,6
ASV6023,10,3,6
ASV6026,10,3,6
ASV6028,10,3,6
ASV6030,10,3,6
ASV6034,10,3,6
ASV6035,10,3,6
ASV6039,10,3,6
ASV6040,10,3,6
ASV6043,10,3,6
ASV6045,10,3,6
ASV6046,10,3,6
ASV6047,10,3,6
ASV6048,10,3,6
ASV6049,10,3,6
ASV6051,10,3,6
ASV6056,10,3,6
